,unixtimestamp,close_time,datetime,close_datetime,open,close,low,high,volume
590,1738588500000,1738589399999,2025-02-03 13:15:00,2025-02-03 13:29:59.999,94708.87,94374.36,94367.92,94984.44,342.82264
591,1738589400000,1738590299999,2025-02-03 13:30:00,2025-02-03 13:44:59.999,94374.35,95352.71,94371.98,95390.3,486.62382
592,1738590300000,1738591199999,2025-02-03 13:45:00,2025-02-03 13:59:59.999,95352.7,94664.51,94663.95,95400.0,364.60834
593,1738591200000,1738592099999,2025-02-03 14:00:00,2025-02-03 14:14:59.999,94664.52,94507.29,94131.14,94744.79,594.36861
594,1738592100000,1738592999999,2025-02-03 14:15:00,2025-02-03 14:29:59.999,94507.28,94772.0,94238.32,94873.99,390.44247
595,1738593000000,1738593899999,2025-02-03 14:30:00,2025-02-03 14:44:59.999,94772.0,96150.84,94372.4,96511.64,2425.08805
596,1738593900000,1738594799999,2025-02-03 14:45:00,2025-02-03 14:59:59.999,96150.85,96589.5,95604.45,96702.12,1062.11783
597,1738594800000,1738595699999,2025-02-03 15:00:00,2025-02-03 15:14:59.999,96589.5,96726.11,96190.47,96964.1,1069.50097
598,1738595700000,1738596599999,2025-02-03 15:15:00,2025-02-03 15:29:59.999,96726.12,98339.99,96570.0,98555.0,2207.88854
599,1738596600000,1738597499999,2025-02-03 15:30:00,2025-02-03 15:44:59.999,98340.0,98648.8,97808.83,99000.0,1703.76851
600,1738597500000,1738598399999,2025-02-03 15:45:00,2025-02-03 15:59:59.999,98648.0,98842.0,98567.55,99500.0,1493.67069
601,1738598400000,1738599299999,2025-02-03 16:00:00,2025-02-03 16:14:59.999,98842.0,98478.06,98164.0,99041.89,1171.41995
602,1738599300000,1738600199999,2025-02-03 16:15:00,2025-02-03 16:29:59.999,98478.05,98696.99,98206.52,99010.65,610.93542
603,1738600200000,1738601099999,2025-02-03 16:30:00,2025-02-03 16:44:59.999,98696.99,98761.98,98447.2,99000.0,531.9163
604,1738601100000,1738601999999,2025-02-03 16:45:00,2025-02-03 16:59:59.999,98761.99,98543.08,98508.18,98968.0,581.53191
605,1738602000000,1738602899999,2025-02-03 17:00:00,2025-02-03 17:14:59.999,98543.08,98515.9,98038.58,98578.53,692.82328
606,1738602900000,1738603799999,2025-02-03 17:15:00,2025-02-03 17:29:59.999,98515.23,98524.79,98363.87,98919.03,429.8875
607,1738603800000,1738604699999,2025-02-03 17:30:00,2025-02-03 17:44:59.999,98524.79,98193.49,98045.18,98524.8,394.88596
608,1738604700000,1738605599999,2025-02-03 17:45:00,2025-02-03 17:59:59.999,98193.49,99206.38,98117.64,99313.09,1032.95589
609,1738605600000,1738606499999,2025-02-03 18:00:00,2025-02-03 18:14:59.999,99206.38,99070.0,98941.17,99529.0,560.19413
610,1738606500000,1738607399999,2025-02-03 18:15:00,2025-02-03 18:29:59.999,99070.0,99469.98,98962.0,99620.0,446.01007
611,1738607400000,1738608299999,2025-02-03 18:30:00,2025-02-03 18:44:59.999,99469.98,99620.5,99242.51,99856.79,617.56291
612,1738608300000,1738609199999,2025-02-03 18:45:00,2025-02-03 18:59:59.999,99620.73,99816.05,99457.65,99943.63,379.15852
613,1738609200000,1738610099999,2025-02-03 19:00:00,2025-02-03 19:14:59.999,99816.05,99946.13,99576.02,100124.63,715.78809
614,1738610100000,1738610999999,2025-02-03 19:15:00,2025-02-03 19:29:59.999,99946.14,100481.88,99936.0,100877.0,785.09215
615,1738611000000,1738611899999,2025-02-03 19:30:00,2025-02-03 19:44:59.999,100481.89,101237.99,100466.7,101238.0,602.81922
616,1738611900000,1738612799999,2025-02-03 19:45:00,2025-02-03 19:59:59.999,101238.0,101880.0,101212.01,101880.0,941.46325
617,1738612800000,1738613699999,2025-02-03 20:00:00,2025-02-03 20:14:59.999,101879.99,101348.71,100980.0,101900.0,1228.74681
618,1738613700000,1738614599999,2025-02-03 20:15:00,2025-02-03 20:29:59.999,101348.7,101702.94,101252.65,101871.58,659.59976
619,1738614600000,1738615499999,2025-02-03 20:30:00,2025-02-03 20:44:59.999,101702.94,101397.01,101363.13,101951.82,531.82496
620,1738615500000,1738616399999,2025-02-03 20:45:00,2025-02-03 20:59:59.999,101397.01,101083.0,101035.52,101707.51,414.93189
621,1738616400000,1738617299999,2025-02-03 21:00:00,2025-02-03 21:14:59.999,101081.4,101040.0,100918.0,101377.09,297.10199
622,1738617300000,1738618199999,2025-02-03 21:15:00,2025-02-03 21:29:59.999,101040.0,101213.45,100952.74,101316.66,286.01436
623,1738618200000,1738619099999,2025-02-03 21:30:00,2025-02-03 21:44:59.999,101213.46,101554.01,101120.0,101888.0,351.71984
624,1738619100000,1738619999999,2025-02-03 21:45:00,2025-02-03 21:59:59.999,101554.01,101802.55,101554.0,101978.84,306.38953
625,1738620000000,1738620899999,2025-02-03 22:00:00,2025-02-03 22:14:59.999,101802.56,101799.34,101699.99,102500.01,870.72833
626,1738620900000,1738621799999,2025-02-03 22:15:00,2025-02-03 22:29:59.999,101799.34,102000.02,101622.02,102196.52,331.88223
627,1738621800000,1738622699999,2025-02-03 22:30:00,2025-02-03 22:44:59.999,102000.02,101625.25,101569.39,102042.08,261.04693
628,1738622700000,1738623599999,2025-02-03 22:45:00,2025-02-03 22:59:59.999,101625.25,101695.62,101479.14,101764.36,245.19693
629,1738623600000,1738624499999,2025-02-03 23:00:00,2025-02-03 23:14:59.999,101695.62,101580.01,101500.01,101827.98,380.82362
630,1738624500000,1738625399999,2025-02-03 23:15:00,2025-02-03 23:29:59.999,101580.0,101528.81,101425.21,101648.91,191.54935
631,1738625400000,1738626299999,2025-02-03 23:30:00,2025-02-03 23:44:59.999,101528.81,101498.19,101352.18,101637.12,183.78168
632,1738626300000,1738627199999,2025-02-03 23:45:00,2025-02-03 23:59:59.999,101498.19,101328.52,101270.49,101573.28,174.95986
633,1738627200000,1738628099999,2025-02-04 00:00:00,2025-02-04 00:14:59.999,101328.51,101618.4,101328.51,101660.94,295.53483
634,1738628100000,1738628999999,2025-02-04 00:15:00,2025-02-04 00:29:59.999,101618.4,101313.43,101279.14,101643.76,248.32667
635,1738629000000,1738629899999,2025-02-04 00:30:00,2025-02-04 00:44:59.999,101313.44,101479.5,101260.96,101559.49,162.70279
636,1738629900000,1738630799999,2025-02-04 00:45:00,2025-02-04 00:59:59.999,101479.51,101058.01,100985.09,101479.59,291.87873
637,1738630800000,1738631699999,2025-02-04 01:00:00,2025-02-04 01:14:59.999,101058.01,100759.03,100743.33,101166.66,311.17606
638,1738631700000,1738632599999,2025-02-04 01:15:00,2025-02-04 01:29:59.999,100759.04,101249.09,100759.03,101250.0,288.19911
639,1738632600000,1738633499999,2025-02-04 01:30:00,2025-02-04 01:44:59.999,101249.08,101540.98,101093.95,101608.75,392.40282
640,1738633500000,1738634399999,2025-02-04 01:45:00,2025-02-04 01:59:59.999,101540.99,101382.68,101304.82,101732.31,241.36284
641,1738634400000,1738635299999,2025-02-04 02:00:00,2025-02-04 02:14:59.999,101382.69,101126.74,101090.9,101435.66,200.91531
642,1738635300000,1738636199999,2025-02-04 02:15:00,2025-02-04 02:29:59.999,101126.74,101062.2,101004.22,101178.61,226.08018
643,1738636200000,1738637099999,2025-02-04 02:30:00,2025-02-04 02:44:59.999,101062.2,101143.91,101020.0,101281.39,145.63314
644,1738637100000,1738637999999,2025-02-04 02:45:00,2025-02-04 02:59:59.999,101143.91,100839.99,100804.54,101246.57,187.30086
645,1738638000000,1738638899999,2025-02-04 03:00:00,2025-02-04 03:14:59.999,100839.99,100928.31,100789.0,101021.78,241.51405
646,1738638900000,1738639799999,2025-02-04 03:15:00,2025-02-04 03:29:59.999,100928.31,100638.53,100618.39,100940.0,206.28599
647,1738639800000,1738640699999,2025-02-04 03:30:00,2025-02-04 03:44:59.999,100638.52,100727.86,100534.03,100742.29,206.95027
648,1738640700000,1738641599999,2025-02-04 03:45:00,2025-02-04 03:59:59.999,100727.86,100629.7,100574.1,100765.7,181.53391
649,1738641600000,1738642499999,2025-02-04 04:00:00,2025-02-04 04:14:59.999,100629.7,100269.77,100150.0,100764.11,674.66733
650,1738642500000,1738643399999,2025-02-04 04:15:00,2025-02-04 04:29:59.999,100269.77,100260.87,100174.39,100508.13,263.23035
651,1738643400000,1738644299999,2025-02-04 04:30:00,2025-02-04 04:44:59.999,100260.86,100178.35,100064.3,100337.2,244.93684
652,1738644300000,1738645199999,2025-02-04 04:45:00,2025-02-04 04:59:59.999,100178.35,100053.12,100009.97,100300.0,198.9706
653,1738645200000,1738646099999,2025-02-04 05:00:00,2025-02-04 05:14:59.999,100053.11,99128.0,99105.0,100094.09,683.57719
654,1738646100000,1738646999999,2025-02-04 05:15:00,2025-02-04 05:29:59.999,99128.0,98839.5,98404.69,99378.89,1278.62548
655,1738647000000,1738647899999,2025-02-04 05:30:00,2025-02-04 05:44:59.999,98839.49,98760.86,98229.82,98948.32,935.96158
656,1738647900000,1738648799999,2025-02-04 05:45:00,2025-02-04 05:59:59.999,98760.86,98865.99,98697.15,99298.89,390.8969
657,1738648800000,1738649699999,2025-02-04 06:00:00,2025-02-04 06:14:59.999,98866.0,99256.27,98838.28,99451.14,409.36248
658,1738649700000,1738650599999,2025-02-04 06:15:00,2025-02-04 06:29:59.999,99256.27,99046.65,98902.09,99673.6,561.73375
659,1738650600000,1738651499999,2025-02-04 06:30:00,2025-02-04 06:44:59.999,99046.66,99437.5,99014.0,99454.75,206.79839
660,1738651500000,1738652399999,2025-02-04 06:45:00,2025-02-04 06:59:59.999,99437.46,99367.58,99300.0,99533.7,257.49648
661,1738652400000,1738653299999,2025-02-04 07:00:00,2025-02-04 07:14:59.999,99367.58,99253.36,99132.24,99400.0,230.59954
662,1738653300000,1738654199999,2025-02-04 07:15:00,2025-02-04 07:29:59.999,99253.67,99019.98,99001.0,99473.85,322.4448
663,1738654200000,1738655099999,2025-02-04 07:30:00,2025-02-04 07:44:59.999,99019.98,98602.84,98513.17,99104.11,390.74887
664,1738655100000,1738655999999,2025-02-04 07:45:00,2025-02-04 07:59:59.999,98602.84,98448.02,98316.27,98648.18,445.15994
665,1738656000000,1738656899999,2025-02-04 08:00:00,2025-02-04 08:14:59.999,98448.01,98419.78,98107.17,98674.41,533.37352
666,1738656900000,1738657799999,2025-02-04 08:15:00,2025-02-04 08:29:59.999,98419.78,98639.8,98192.45,98730.8,352.49825
667,1738657800000,1738658699999,2025-02-04 08:30:00,2025-02-04 08:44:59.999,98639.81,97893.03,97860.0,98669.34,534.01418
668,1738658700000,1738659599999,2025-02-04 08:45:00,2025-02-04 08:59:59.999,97893.04,98304.34,97872.48,98376.11,332.32377
669,1738659600000,1738660499999,2025-02-04 09:00:00,2025-02-04 09:14:59.999,98304.35,98568.34,98271.73,98627.58,272.28778
670,1738660500000,1738661399999,2025-02-04 09:15:00,2025-02-04 09:29:59.999,98568.34,98637.06,98350.58,98774.19,245.08495
671,1738661400000,1738662299999,2025-02-04 09:30:00,2025-02-04 09:44:59.999,98637.05,98696.95,98471.23,98809.18,214.71052
672,1738662300000,1738663199999,2025-02-04 09:45:00,2025-02-04 09:59:59.999,98696.95,98338.23,98304.35,98749.36,253.08656
673,1738663200000,1738664099999,2025-02-04 10:00:00,2025-02-04 10:14:59.999,98338.23,98630.42,98338.22,98742.55,214.98606
674,1738664100000,1738664999999,2025-02-04 10:15:00,2025-02-04 10:29:59.999,98630.41,98757.97,98602.27,98841.53,243.98498
675,1738665000000,1738665899999,2025-02-04 10:30:00,2025-02-04 10:44:59.999,98757.98,98924.96,98526.01,98976.96,182.39753
676,1738665900000,1738666799999,2025-02-04 10:45:00,2025-02-04 10:59:59.999,98924.96,98779.91,98626.88,98924.96,182.84189
677,1738666800000,1738667699999,2025-02-04 11:00:00,2025-02-04 11:14:59.999,98779.91,99267.45,98742.47,99445.17,419.25676
678,1738667700000,1738668599999,2025-02-04 11:15:00,2025-02-04 11:29:59.999,99267.46,99329.02,99156.46,99362.52,197.10774
679,1738668600000,1738669499999,2025-02-04 11:30:00,2025-02-04 11:44:59.999,99329.02,99251.96,99164.05,99369.28,193.68767
680,1738669500000,1738670399999,2025-02-04 11:45:00,2025-02-04 11:59:59.999,99251.97,98967.7,98902.0,99265.94,167.59175
681,1738670400000,1738671299999,2025-02-04 12:00:00,2025-02-04 12:14:59.999,98967.7,99228.27,98967.7,99280.55,198.04481
682,1738671300000,1738672199999,2025-02-04 12:15:00,2025-02-04 12:29:59.999,99228.26,99279.99,99207.75,99430.8,261.94305
683,1738672200000,1738673099999,2025-02-04 12:30:00,2025-02-04 12:44:59.999,99280.0,99370.41,99280.0,99789.0,403.43844
684,1738673100000,1738673999999,2025-02-04 12:45:00,2025-02-04 12:59:59.999,99370.42,99362.04,99183.33,99545.28,220.38296
685,1738674000000,1738674899999,2025-02-04 13:00:00,2025-02-04 13:14:59.999,99362.04,99493.61,99258.85,99525.34,251.58318
686,1738674900000,1738675799999,2025-02-04 13:15:00,2025-02-04 13:29:59.999,99493.6,99478.26,99309.8,99545.35,236.41352
687,1738675800000,1738676699999,2025-02-04 13:30:00,2025-02-04 13:44:59.999,99478.27,99407.45,99266.82,99500.71,253.29876
688,1738676700000,1738677599999,2025-02-04 13:45:00,2025-02-04 13:59:59.999,99407.44,99007.22,98958.9,99524.71,478.86398
689,1738677600000,1738678499999,2025-02-04 14:00:00,2025-02-04 14:14:59.999,99007.22,98683.4,98561.48,99245.73,536.59492
690,1738678500000,1738679399999,2025-02-04 14:15:00,2025-02-04 14:29:59.999,98683.4,99239.99,98683.4,99302.24,549.05666
691,1738679400000,1738680299999,2025-02-04 14:30:00,2025-02-04 14:44:59.999,99239.99,100147.6,99059.61,100415.0,1430.56193
692,1738680300000,1738681199999,2025-02-04 14:45:00,2025-02-04 14:59:59.999,100147.6,99984.72,99659.53,100271.32,514.54778
693,1738681200000,1738682099999,2025-02-04 15:00:00,2025-02-04 15:14:59.999,99984.72,99207.32,99131.08,100223.38,880.65572
694,1738682100000,1738682999999,2025-02-04 15:15:00,2025-02-04 15:29:59.999,99206.07,98994.14,98275.98,99422.95,1267.82015
695,1738683000000,1738683899999,2025-02-04 15:30:00,2025-02-04 15:44:59.999,98994.14,99043.0,98732.18,99436.0,592.02059
696,1738683900000,1738684799999,2025-02-04 15:45:00,2025-02-04 15:59:59.999,99043.0,99347.19,99029.73,99606.85,347.1408
697,1738684800000,1738685699999,2025-02-04 16:00:00,2025-02-04 16:14:59.999,99347.18,99861.99,99050.0,99949.5,576.75053
698,1738685700000,1738686599999,2025-02-04 16:15:00,2025-02-04 16:29:59.999,99861.99,99754.58,99532.6,99918.05,291.32129
699,1738686600000,1738687499999,2025-02-04 16:30:00,2025-02-04 16:44:59.999,99754.58,99294.95,99190.36,99797.34,281.09894
700,1738687500000,1738688399999,2025-02-04 16:45:00,2025-02-04 16:59:59.999,99294.95,99043.48,99028.46,99465.14,280.25875
701,1738688400000,1738689299999,2025-02-04 17:00:00,2025-02-04 17:14:59.999,99043.48,99470.01,98882.35,99522.35,328.50957
702,1738689300000,1738690199999,2025-02-04 17:15:00,2025-02-04 17:29:59.999,99470.01,98878.74,98829.64,99613.25,559.12656
703,1738690200000,1738691099999,2025-02-04 17:30:00,2025-02-04 17:44:59.999,98878.74,99274.36,98878.74,99297.39,378.97654
704,1738691100000,1738691999999,2025-02-04 17:45:00,2025-02-04 17:59:59.999,99274.36,99168.35,98970.97,99300.0,318.75379
705,1738692000000,1738692899999,2025-02-04 18:00:00,2025-02-04 18:14:59.999,99168.35,99026.4,98778.58,99203.06,228.55931
706,1738692900000,1738693799999,2025-02-04 18:15:00,2025-02-04 18:29:59.999,99026.4,99068.35,99001.0,99235.4,189.04129
707,1738693800000,1738694699999,2025-02-04 18:30:00,2025-02-04 18:44:59.999,99068.35,99349.67,98950.4,99566.66,357.57875
708,1738694700000,1738695599999,2025-02-04 18:45:00,2025-02-04 18:59:59.999,99349.67,99415.2,99266.01,99486.03,124.87689
709,1738695600000,1738696499999,2025-02-04 19:00:00,2025-02-04 19:14:59.999,99415.2,99964.0,99328.0,99973.55,191.63445
710,1738696500000,1738697399999,2025-02-04 19:15:00,2025-02-04 19:29:59.999,99963.99,100418.01,99840.68,100700.0,679.74508
711,1738697400000,1738698299999,2025-02-04 19:30:00,2025-02-04 19:44:59.999,100418.01,100399.72,99862.13,100777.93,517.49789
712,1738698300000,1738699199999,2025-02-04 19:45:00,2025-02-04 19:59:59.999,100399.73,98859.77,98782.6,100530.74,1314.22086
713,1738699200000,1738700099999,2025-02-04 20:00:00,2025-02-04 20:14:59.999,98859.78,98576.52,98154.36,99444.02,1676.28914
714,1738700100000,1738700999999,2025-02-04 20:15:00,2025-02-04 20:29:59.999,98576.53,98274.48,97965.63,98836.2,821.65059
715,1738701000000,1738701899999,2025-02-04 20:30:00,2025-02-04 20:44:59.999,98274.48,98805.8,98165.25,98995.04,496.65015
716,1738701900000,1738702799999,2025-02-04 20:45:00,2025-02-04 20:59:59.999,98805.8,98652.18,98592.85,99035.85,374.59271
717,1738702800000,1738703699999,2025-02-04 21:00:00,2025-02-04 21:14:59.999,98652.18,98211.85,97591.34,98673.86,808.7739
718,1738703700000,1738704599999,2025-02-04 21:15:00,2025-02-04 21:29:59.999,98211.85,97251.6,97200.0,98213.65,654.86471
719,1738704600000,1738705499999,2025-02-04 21:30:00,2025-02-04 21:44:59.999,97251.59,96703.22,96598.13,97308.0,776.77185
720,1738705500000,1738706399999,2025-02-04 21:45:00,2025-02-04 21:59:59.999,96703.22,96514.47,96422.0,97200.0,709.92674
721,1738706400000,1738707299999,2025-02-04 22:00:00,2025-02-04 22:14:59.999,96514.47,96557.75,96150.0,96627.91,781.79092
722,1738707300000,1738708199999,2025-02-04 22:15:00,2025-02-04 22:29:59.999,96557.75,96950.01,96472.8,97253.72,679.77549
723,1738708200000,1738709099999,2025-02-04 22:30:00,2025-02-04 22:44:59.999,96950.01,97233.81,96769.23,97304.38,236.99318
724,1738709100000,1738709999999,2025-02-04 22:45:00,2025-02-04 22:59:59.999,97233.81,97691.2,97050.02,97967.4,348.37046
725,1738710000000,1738710899999,2025-02-04 23:00:00,2025-02-04 23:14:59.999,97691.2,97896.65,97535.36,97979.58,380.03347
726,1738710900000,1738711799999,2025-02-04 23:15:00,2025-02-04 23:29:59.999,97896.65,97535.4,97500.0,97900.0,202.88745
727,1738711800000,1738712699999,2025-02-04 23:30:00,2025-02-04 23:44:59.999,97535.4,97732.54,97473.32,97828.49,152.23843
728,1738712700000,1738713599999,2025-02-04 23:45:00,2025-02-04 23:59:59.999,97732.54,97763.13,97712.35,98224.97,263.81805
729,1738713600000,1738714499999,2025-02-05 00:00:00,2025-02-05 00:14:59.999,97763.14,97931.06,97739.13,98145.35,195.01975
730,1738714500000,1738715399999,2025-02-05 00:15:00,2025-02-05 00:29:59.999,97931.05,98166.0,97711.7,98189.97,183.78992
731,1738715400000,1738716299999,2025-02-05 00:30:00,2025-02-05 00:44:59.999,98166.0,98153.33,97924.01,98200.0,166.39987
732,1738716300000,1738717199999,2025-02-05 00:45:00,2025-02-05 00:59:59.999,98153.32,98274.01,98124.99,98390.7,215.51944
733,1738717200000,1738718099999,2025-02-05 01:00:00,2025-02-05 01:14:59.999,98274.01,98484.17,98268.46,98930.44,408.93565
734,1738718100000,1738718999999,2025-02-05 01:15:00,2025-02-05 01:29:59.999,98484.18,98212.63,98175.0,98672.0,315.29033
735,1738719000000,1738719899999,2025-02-05 01:30:00,2025-02-05 01:44:59.999,98212.63,98095.93,98038.33,98369.64,172.42271
736,1738719900000,1738720799999,2025-02-05 01:45:00,2025-02-05 01:59:59.999,98095.93,97849.82,97662.18,98209.89,373.04522
737,1738720800000,1738721699999,2025-02-05 02:00:00,2025-02-05 02:14:59.999,97849.81,97676.02,97676.01,98037.68,265.29121
738,1738721700000,1738722599999,2025-02-05 02:15:00,2025-02-05 02:29:59.999,97676.02,97420.0,97131.43,97698.0,572.34431
739,1738722600000,1738723499999,2025-02-05 02:30:00,2025-02-05 02:44:59.999,97419.99,97886.15,97403.58,97886.16,180.12625
740,1738723500000,1738724399999,2025-02-05 02:45:00,2025-02-05 02:59:59.999,97886.15,97993.99,97752.14,98192.0,340.02163
741,1738724400000,1738725299999,2025-02-05 03:00:00,2025-02-05 03:14:59.999,97994.0,97857.99,97811.42,98122.5,112.89036
742,1738725300000,1738726199999,2025-02-05 03:15:00,2025-02-05 03:29:59.999,97857.99,97923.92,97771.82,98054.34,235.58071
743,1738726200000,1738727099999,2025-02-05 03:30:00,2025-02-05 03:44:59.999,97923.92,98200.01,97923.92,98324.16,186.70473
744,1738727100000,1738727999999,2025-02-05 03:45:00,2025-02-05 03:59:59.999,98200.01,98040.0,97956.52,98232.0,116.00233
745,1738728000000,1738728899999,2025-02-05 04:00:00,2025-02-05 04:14:59.999,98040.01,98096.85,98005.0,98199.99,140.74044
746,1738728900000,1738729799999,2025-02-05 04:15:00,2025-02-05 04:29:59.999,98096.85,97928.0,97916.65,98184.79,173.5684
747,1738729800000,1738730699999,2025-02-05 04:30:00,2025-02-05 04:44:59.999,97927.99,98248.0,97916.02,98248.0,108.30132
748,1738730700000,1738731599999,2025-02-05 04:45:00,2025-02-05 04:59:59.999,98248.0,98046.0,98010.0,98332.41,202.27435
749,1738731600000,1738732499999,2025-02-05 05:00:00,2025-02-05 05:14:59.999,98045.99,98035.98,97952.86,98188.84,157.58538
750,1738732500000,1738733399999,2025-02-05 05:15:00,2025-02-05 05:29:59.999,98035.99,97936.85,97849.23,98050.0,119.09391
751,1738733400000,1738734299999,2025-02-05 05:30:00,2025-02-05 05:44:59.999,97936.84,97790.0,97681.53,98000.0,156.25341
752,1738734300000,1738735199999,2025-02-05 05:45:00,2025-02-05 05:59:59.999,97790.0,98138.4,97774.0,98300.0,342.53283
753,1738735200000,1738736099999,2025-02-05 06:00:00,2025-02-05 06:14:59.999,98138.4,98021.9,97867.15,98222.0,171.30345
754,1738736100000,1738736999999,2025-02-05 06:15:00,2025-02-05 06:29:59.999,98021.89,97899.86,97801.52,98038.0,168.17841
755,1738737000000,1738737899999,2025-02-05 06:30:00,2025-02-05 06:44:59.999,97899.86,97850.01,97571.5,97920.0,205.84787
756,1738737900000,1738738799999,2025-02-05 06:45:00,2025-02-05 06:59:59.999,97850.0,97652.0,97559.12,97850.0,368.66854
757,1738738800000,1738739699999,2025-02-05 07:00:00,2025-02-05 07:14:59.999,97652.0,97530.9,97399.64,97652.0,335.19493
758,1738739700000,1738740599999,2025-02-05 07:15:00,2025-02-05 07:29:59.999,97530.89,97649.31,97352.77,97666.0,240.26357
759,1738740600000,1738741499999,2025-02-05 07:30:00,2025-02-05 07:44:59.999,97649.31,97784.01,97500.51,97793.48,119.40216
760,1738741500000,1738742399999,2025-02-05 07:45:00,2025-02-05 07:59:59.999,97784.01,97864.43,97748.0,97984.53,224.29259
761,1738742400000,1738743299999,2025-02-05 08:00:00,2025-02-05 08:14:59.999,97864.43,97902.0,97806.67,98038.0,130.27473
762,1738743300000,1738744199999,2025-02-05 08:15:00,2025-02-05 08:29:59.999,97902.0,97803.71,97717.92,97902.0,85.12825
763,1738744200000,1738745099999,2025-02-05 08:30:00,2025-02-05 08:44:59.999,97803.71,97629.97,97589.0,97843.11,148.98864
764,1738745100000,1738745999999,2025-02-05 08:45:00,2025-02-05 08:59:59.999,97629.98,97634.24,97572.0,97720.0,151.62184
765,1738746000000,1738746899999,2025-02-05 09:00:00,2025-02-05 09:14:59.999,97634.25,97881.6,97518.24,97900.96,184.33746
766,1738746900000,1738747799999,2025-02-05 09:15:00,2025-02-05 09:29:59.999,97881.6,97782.07,97768.02,97970.61,119.57469
767,1738747800000,1738748699999,2025-02-05 09:30:00,2025-02-05 09:44:59.999,97782.08,97363.51,97257.05,97782.08,339.29211
768,1738748700000,1738749599999,2025-02-05 09:45:00,2025-02-05 09:59:59.999,97363.51,97405.61,97269.14,97456.91,144.56118
769,1738749600000,1738750499999,2025-02-05 10:00:00,2025-02-05 10:14:59.999,97405.61,97516.01,97348.3,97668.62,187.76261
770,1738750500000,1738751399999,2025-02-05 10:15:00,2025-02-05 10:29:59.999,97516.01,97929.32,97488.76,97930.01,164.23535
771,1738751400000,1738752299999,2025-02-05 10:30:00,2025-02-05 10:44:59.999,97929.32,97979.06,97844.01,98040.71,201.98279
772,1738752300000,1738753199999,2025-02-05 10:45:00,2025-02-05 10:59:59.999,97979.07,97734.96,97720.0,97994.01,362.79898
773,1738753200000,1738754099999,2025-02-05 11:00:00,2025-02-05 11:14:59.999,97734.97,98110.01,97708.0,98110.04,253.89728
774,1738754100000,1738754999999,2025-02-05 11:15:00,2025-02-05 11:29:59.999,98110.0,97888.09,97882.0,98177.9,246.08189
775,1738755000000,1738755899999,2025-02-05 11:30:00,2025-02-05 11:44:59.999,97888.09,98136.5,97871.38,98150.0,124.75037
776,1738755900000,1738756799999,2025-02-05 11:45:00,2025-02-05 11:59:59.999,98136.5,98198.0,98060.48,98256.0,283.30877
777,1738756800000,1738757699999,2025-02-05 12:00:00,2025-02-05 12:14:59.999,98198.0,98354.29,98155.91,98426.7,361.90345
778,1738757700000,1738758599999,2025-02-05 12:15:00,2025-02-05 12:29:59.999,98354.29,98549.99,98354.29,98710.38,410.23694
779,1738758600000,1738759499999,2025-02-05 12:30:00,2025-02-05 12:44:59.999,98549.99,98380.0,98300.56,98639.9,254.19143
780,1738759500000,1738760399999,2025-02-05 12:45:00,2025-02-05 12:59:59.999,98380.0,98057.61,97992.0,98380.0,264.96964
781,1738760400000,1738761299999,2025-02-05 13:00:00,2025-02-05 13:14:59.999,98057.62,98252.47,97941.6,98303.63,306.10358
782,1738761300000,1738762199999,2025-02-05 13:15:00,2025-02-05 13:29:59.999,98252.46,98418.89,98107.89,98548.38,216.61706
783,1738762200000,1738763099999,2025-02-05 13:30:00,2025-02-05 13:44:59.999,98418.89,98580.59,98399.06,98626.94,141.91078
784,1738763100000,1738763999999,2025-02-05 13:45:00,2025-02-05 13:59:59.999,98580.6,98570.01,98497.36,98683.82,136.4802
785,1738764000000,1738764899999,2025-02-05 14:00:00,2025-02-05 14:14:59.999,98570.0,98445.14,98382.54,98649.61,134.37125
786,1738764900000,1738765799999,2025-02-05 14:15:00,2025-02-05 14:29:59.999,98445.13,98735.36,98445.13,98783.74,180.2396
787,1738765800000,1738766699999,2025-02-05 14:30:00,2025-02-05 14:44:59.999,98735.36,98789.32,98378.78,99149.0,645.43168
788,1738766700000,1738767599999,2025-02-05 14:45:00,2025-02-05 14:59:59.999,98789.32,98292.27,98121.81,99000.0,434.06658
789,1738767600000,1738768499999,2025-02-05 15:00:00,2025-02-05 15:14:59.999,98292.27,98270.0,97734.69,98539.88,812.84098
790,1738768500000,1738769399999,2025-02-05 15:15:00,2025-02-05 15:29:59.999,98269.99,98487.99,97951.2,98488.0,250.1577
791,1738769400000,1738770299999,2025-02-05 15:30:00,2025-02-05 15:44:59.999,98487.99,98014.99,98014.98,98550.0,323.9873
792,1738770300000,1738771199999,2025-02-05 15:45:00,2025-02-05 15:59:59.999,98014.98,98116.24,97910.33,98243.52,318.49669
793,1738771200000,1738772099999,2025-02-05 16:00:00,2025-02-05 16:14:59.999,98116.24,97696.0,97636.38,98160.0,431.73824
794,1738772100000,1738772999999,2025-02-05 16:15:00,2025-02-05 16:29:59.999,97696.0,97798.0,97326.99,97808.0,381.63344
795,1738773000000,1738773899999,2025-02-05 16:30:00,2025-02-05 16:44:59.999,97798.01,97663.04,97537.36,97891.31,190.32228
796,1738773900000,1738774799999,2025-02-05 16:45:00,2025-02-05 16:59:59.999,97663.05,97974.01,97600.0,98277.02,323.34696
797,1738774800000,1738775699999,2025-02-05 17:00:00,2025-02-05 17:14:59.999,97974.01,98041.91,97954.0,98256.36,165.03293
